,first_page_exposure,stars,polarity,subjectivity,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob
348010,220.232858796604,4.0,0.9895,0.6739130434782609,7.16,9.49,1,1,0,4,12,1,0,0,0,0,2,0.5425852958281687
1706779,35.23827546322718,5.0,0.93,0.603030303030303,8.15,5.88,2,0,3,2,2,1,0,1,0,2,0,0.4394810433003276
3006167,361.8676157407463,4.0,0.9755,0.4447628458498023,9.32,10.99,2,1,0,4,9,0,3,0,3,5,1,0.44447835137299563
1472663,34.59002314833924,4.0,0.802,0.4977777777777777,5.97,2.61,0,0,1,2,3,0,0,0,1,0,0,0.3564071214024607
417466,61.281481481622905,5.0,0.9109,0.660345238095238,9.22,9.89,3,0,0,6,6,2,0,0,2,0,1,0.480046287834661
1581783,126.817673610989,5.0,0.7003,0.6000000000000001,2.4,0.43,0,0,0,1,2,0,0,0,0,0,0,0.2769457202398004
4603019,484.45872685173526,3.0,0.8858,0.5087878787878788,8.51,5.54,2,0,0,4,3,0,0,0,0,0,1,0.4641204581463344
45182,11.137106481473891,4.0,0.9136,0.75,3.73,1.91,0,0,0,3,3,0,0,0,0,0,0,0.3000194856769135
2195359,191.4751851852052,5.0,0.9422,0.7095238095238096,4.12,1.85,0,0,0,1,5,1,0,0,1,0,1,0.28191778508040566
4150800,500.0503935185261,1.0,0.4939,0.1,14.0,1.38,0,0,0,0,0,0,0,0,0,0,0,0.4561697569190103
1320084,38.99973379634321,5.0,0.9934,0.7258730158730159,9.42,8.55,3,0,0,3,6,0,0,0,2,0,1,0.4025259337555504
54528,118.91266203671694,1.0,-0.4763,0.6595238095238095,4.91,3.23,2,0,0,1,1,0,0,0,0,0,0,0.41074955717559347
4558387,163.22951388871297,5.0,0.9571,0.6468013468013467,6.73,5.77,1,1,1,3,6,1,0,0,1,1,0,0.39460761467297945
2701839,301.01760416664183,4.0,0.8563,0.5925,6.76,6.57,0,2,0,2,5,0,0,0,0,1,0,0.4579352394002976
486235,35.55315972212702,5.0,0.9869,0.6575,6.06,4.16,0,0,0,1,6,1,0,0,2,1,2,0.31516296758111095
804853,79.17282407404855,5.0,0.9477,0.8800000000000001,8.08,1.56,2,0,0,1,3,0,0,0,1,0,0,0.21585238472753537
1453103,52.38726851856336,4.0,0.9761,0.5867965367965368,5.15,7.14,4,0,2,10,3,0,0,0,1,1,3,0.45723068697063685
115941,155.1389583335258,5.0,0.9298,0.5109848484848485,6.67,5.86,0,1,0,5,3,0,0,0,0,1,1,0.42251538123802007
4247774,30.843449073843654,2.0,0.8473,0.4331262939958592,9.11,12.4,6,2,0,6,3,1,1,1,2,0,0,0.6323411339000731
1774241,-2760.856400462799,5.0,0.8258,0.4000000000000001,4.67,1.04,0,0,1,1,1,0,0,0,0,0,1,0.24247042206135586
3868770,41.87024305574596,3.0,0.8796,0.4664915966386556,12.41,15.78,4,0,0,5,9,2,1,0,1,0,0,0.7221359732169611
4679215,39.367534722201526,4.0,0.9686,0.6482142857142857,8.21,5.44,1,0,0,5,3,0,0,0,2,0,2,0.3591761082067452
2815886,32.63756944425404,5.0,0.9931,0.7351010101010101,8.02,4.55,0,0,0,1,10,2,0,0,2,0,0,0.3253975381660612
3378387,44.12120370334014,5.0,0.9413,0.7,8.68,1.63,0,0,0,6,3,0,0,0,0,0,1,0.2631141865226989
469980,527.2477314816788,5.0,0.9638,0.5555272108843538,7.12,6.02,1,0,0,3,6,1,1,0,0,0,1,0.4251990145404515
942798,31.098796295933425,2.0,-0.4188,0.5760416666666668,7.41,12.78,4,0,0,5,3,1,6,2,4,1,1,0.48495652383992527
272581,36.14307870343328,3.0,0.3818,0.4516666666666666,5.31,2.66,1,0,0,1,1,0,1,0,1,0,0,0.351353787658356
3533536,140.18343749968335,2.0,0.8625,0.4967948717948717,7.43,7.61,4,0,0,3,5,0,4,1,0,0,1,0.4556168561872059
3797381,13.653761574532837,5.0,0.9468,0.4483333333333333,9.18,2.53,1,1,1,2,2,0,0,0,1,1,0,0.31317715820322595
614829,38.95663194451481,4.0,0.0258,0.7999999999999999,4.92,5.13,3,1,0,3,0,0,0,0,2,0,0,0.32575921084337095
596324,259.0267013888806,4.0,0.9648,0.6083333333333333,8.46,7.59,0,0,0,1,8,2,2,0,2,0,2,0.4252617276120293
158018,573.3875231482089,5.0,0.9914,0.5058641975308642,8.02,10.36,1,0,0,6,8,4,0,1,4,2,2,0.5326783506804368
4062281,450.02700231503695,5.0,0.9118,0.4578571428571428,6.12,3.47,0,0,1,1,2,0,2,0,1,3,0,0.31469023065062984
2931178,64.63392361113802,2.0,0.0161,0.4858024691358024,6.96,7.92,1,0,0,9,2,0,1,0,0,0,0,0.544015346658556
3575845,149.7661574073136,2.0,0.6124,0.5448412698412698,6.78,3.64,2,0,0,2,2,0,0,0,1,2,0,0.3785749773905659
1639161,406.1762500000186,4.0,0.8932,0.528125,10.3,4.1,0,1,0,2,5,0,0,0,0,0,0,0.3934713674349165
948237,-3215.9090972221456,5.0,0.989,0.6070105820105821,8.07,12.28,3,0,1,13,8,0,0,0,2,1,1,0.43085819255000457
2497386,52.27004629606381,3.0,0.1531,0.625,4.86,2.91,0,1,0,2,1,0,0,0,0,2,1,0.34955368477211163
1405695,-3008.770567129832,5.0,0.9022,0.4416666666666667,5.68,2.57,4,0,0,3,2,1,0,0,1,0,0,0.22722033926357857
2954563,406.73869212996215,5.0,0.9738,0.5148701298701299,4.77,8.98,6,1,0,11,7,1,0,1,2,1,2,0.4795275679917355
3243871,131.08560185180977,5.0,0.3182,0.65,8.16,2.31,2,0,0,3,0,0,0,1,0,0,1,0.29154504656617447
179150,35.608263888861984,3.0,0.9694,0.509,6.2,6.68,4,1,0,3,6,1,1,0,1,1,0,0.4412156138297472
707214,118.73016203707084,2.0,0.0258,0.63125,3.4,1.07,0,0,0,1,1,0,0,0,1,0,0,0.32801251768186335
3619013,324.35649305582047,3.0,0.8943,0.5451058201058201,7.12,6.57,1,0,0,4,6,0,0,1,1,0,0,0.48586450811645404
3021129,102.78092592628671,4.0,0.8979,0.665625,3.49,3.76,2,0,0,2,3,1,1,0,1,0,0,0.33378947330216885
2734773,80.84208333306015,1.0,0.9734,0.4526190476190477,8.87,10.58,7,0,0,2,2,0,1,0,2,2,1,0.5576213394284356
1071460,259.0720023144968,5.0,0.9665,0.5741666666666667,6.24,6.02,1,0,0,1,8,1,0,0,0,0,2,0.4363872905193361
250970,178.61611111089587,2.0,0.0516,0.3874999999999999,6.2,2.81,0,0,0,1,0,0,0,0,1,0,0,0.4197860984736122
911096,-3185.832430555485,5.0,0.8102,0.5866666666666667,8.07,6.02,1,0,0,7,2,0,0,0,0,2,0,0.27910368377267436
832419,182.8896296294406,5.0,0.8591,0.61,10.0,3.38,1,1,0,2,2,0,0,0,1,0,0,0.3046236977514852
3366130,182.17663194425404,3.0,0.9974,0.6256382978723404,7.36,22.31,9,0,0,16,19,5,1,0,1,2,3,0.8412800708826987
1305215,88.97164351865649,1.0,-0.8658,0.3874358974358974,6.54,5.83,4,1,0,3,1,0,2,0,0,3,0,0.45511311907516966
1742632,-2596.120902777649,2.0,0.9816,0.5625619047619047,5.4,28.0,6,4,0,21,26,1,2,1,0,3,3,0.8825812826225826
3505579,10.70340277813375,5.0,0.9814,0.563954248366013,7.77,6.24,4,0,0,0,4,0,1,0,1,0,0,0.36515097939207797
1692033,108.40944444434716,5.0,0.9451,0.56875,6.07,2.89,1,0,0,5,2,1,0,0,1,1,0,0.31187436029878723
2429116,436.9281365741044,5.0,0.8793,0.6555555555555556,6.58,1.9,1,0,0,1,2,0,0,0,0,1,0,0.2873636861197184
82462,24.79141203733161,5.0,0.9836,0.7966666666666666,6.34,5.67,3,0,1,4,5,4,0,0,0,0,0,0.4052151332848482
2563745,-1486.0753703704104,1.0,0.9505,0.6058518518518519,9.89,11.8,1,1,0,9,13,1,0,1,1,1,1,0.6019477484758434
4577795,39.76314814807847,3.0,-0.4707,0.4922619047619047,5.12,7.62,3,1,0,5,4,0,0,0,1,1,2,0.4942969538770471
781243,40.60645833332092,5.0,0.929,0.725,2.52,1.56,0,1,1,0,2,1,0,0,1,0,0,0.28529916348111095
4288188,79.73581018531695,4.0,0.9678,0.7428571428571428,9.36,5.27,2,0,0,5,4,1,0,0,0,2,0,0.35788234195507357
2341975,36.97555555542931,4.0,0.8481,0.6066760037348272,8.39,6.99,3,0,0,3,4,0,0,0,0,0,0,0.44619571379596
4400799,160.0153819443658,5.0,0.9944,0.5678015873015874,5.97,11.99,5,2,1,10,7,1,1,1,5,2,0,0.48227871108238113
2210571,139.98601851891726,2.0,0.6458,0.55,12.22,1.51,0,0,0,1,1,1,0,0,0,0,1,0.3470448981745155
246872,88.91030092583969,4.0,0.9118,0.73,4.04,2.72,0,0,0,3,3,0,0,0,0,1,1,0.31734917610006874
1162531,1424.9414120367728,5.0,0.9836,0.6727272727272727,4.15,3.95,0,0,0,4,3,0,0,0,2,1,0,0.3538438507149469
13570,52.81431712955237,5.0,0.9042,0.5428571428571428,11.56,3.31,0,0,0,2,1,0,0,0,0,1,0,0.3197132706816826
3627632,498.6540972217917,5.0,0.891,0.625,11.53,1.79,0,0,0,2,2,1,0,0,0,0,0,0.2950082342038735
3036696,123.63789351843296,5.0,0.969,0.7227272727272728,6.23,4.66,3,0,2,2,4,1,1,0,0,3,0,0.33120326231471436
1640218,41.70092592574656,3.0,0.701,0.7777777777777778,11.32,2.01,0,0,0,3,1,0,0,0,0,0,0,0.29015339653181743
4249893,73.84369212947786,5.0,0.9823,0.649813492063492,5.61,12.22,2,2,0,7,7,1,0,0,2,0,1,0.5657153679431326
1351295,320.01332175917923,5.0,0.9738,0.5798245614035088,5.5,14.29,4,1,0,9,6,0,2,0,1,3,1,0.5807823272558403
671011,135.7166435183026,5.0,0.9924,0.6566666666666667,5.37,6.77,1,1,1,5,9,0,0,0,0,2,0,0.42801780523867333
2127371,310.39383101835847,5.0,0.4767,0.7999999999999999,6.7,2.16,2,0,0,0,0,1,0,0,1,0,0,0.2608918247794967
1359019,226.9746759259142,3.0,0.8074,0.503030303030303,4.85,5.57,3,1,0,5,4,1,0,0,3,1,0,0.4084308587092805
1716058,1102.499398148153,4.0,0.6908,0.6,6.4,0.9,0,0,0,2,2,0,0,0,0,0,0,0.3259123317885419
2070191,180.83369212970135,5.0,0.8402,0.5666666666666667,6.6,1.79,0,0,0,0,2,0,0,0,0,1,0,0.2972783937650605
1625425,207.60332175903025,1.0,0.7971,0.4588023088023087,8.31,6.42,0,0,0,0,4,1,2,0,6,0,1,0.40175826861051533
2245240,86.96118055516854,5.0,0.8173,0.4543650793650793,7.11,6.14,3,0,0,3,4,2,0,2,0,1,3,0.4564378010503955
181954,109.08203703677282,3.0,0.5916,0.446031746031746,7.01,9.64,2,0,0,6,5,0,2,0,3,1,1,0.48748606549769835
4243991,59.4429398146458,4.0,0.975,0.5216666666666667,5.73,6.8,0,0,2,6,6,1,0,0,2,2,1,0.4677954718435811
4512721,56.63011574046686,2.0,0.9923,0.5113888888888888,8.04,30.63,8,0,0,7,12,1,4,2,8,7,2,0.8600787417884644
3967407,75.7453009262681,4.0,0.9824,0.6351851851851852,11.3,7.43,0,0,0,6,5,0,1,1,1,0,2,0.42187874469161984
1453941,234.5283680558205,5.0,0.7845,0.3694444444444444,3.56,2.72,2,0,0,0,1,1,0,0,0,0,0,0.3835290331524366
2335302,-3304.052314814646,5.0,0.9231,0.65,6.53,1.73,0,0,0,2,2,0,0,0,1,1,1,0.172951609709166
3053954,69.97475694445893,5.0,0.9358,0.3488095238095238,6.2,6.87,2,0,0,6,3,0,2,0,1,1,0,0.41543257927937993
788944,86.00859953695908,5.0,0.98,0.6161111111111112,5.8,3.54,0,0,0,5,4,0,0,0,0,0,0,0.3444392599340071
4652112,-2285.0964004630223,1.0,-0.5057,0.6000000000000001,4.55,3.55,2,0,0,1,0,1,1,0,1,2,0,0.3014362677241663
3576920,-1020.6025925925932,4.0,0.9882,0.6382222222222222,8.43,17.1,8,0,1,8,8,0,1,0,1,5,1,0.6136638876907317
1237315,51.50011574057862,5.0,0.9696,0.5204166666666666,8.03,4.76,1,3,0,0,3,1,0,0,1,0,1,0.3702792960694528
2064798,42.05370370391756,3.0,0.9812,0.7132756132756132,9.35,8.92,2,0,1,3,5,2,0,0,1,0,1,0.525588082480814
2173632,1456.0902662035078,5.0,0.8934,0.7833333333333333,8.75,1.16,0,0,0,3,3,0,0,1,1,0,0,0.2724258714404427
1112964,913.3236226853916,5.0,0.9601,0.7,4.62,1.15,0,0,0,0,4,1,0,0,1,0,0,0.28759365968862316
522814,264.32303240755573,5.0,0.9022,0.6309523809523808,6.7,4.27,1,0,1,4,4,1,0,1,0,0,1,0.3906882732087542
1224240,275.9772106478922,4.0,0.9274,0.6177777777777778,3.72,1.6,0,0,0,0,3,3,0,0,1,1,0,0.32665570559022294
1746409,243.535914351698,4.0,0.9756,0.4831944444444446,8.14,8.09,1,0,0,4,7,2,2,0,2,1,3,0.4497408233894938
1915440,489.25846064835787,5.0,0.886,0.4953703703703704,5.68,2.12,0,1,0,4,3,0,0,0,0,1,0,0.33077540225128943
2982444,571.8368171295151,1.0,-0.6602,0.5475925925925925,7.73,13.47,5,2,0,2,4,2,2,0,4,4,3,0.598326621437105
774332,-2705.0593865741976,5.0,0.7783,0.7486363636363635,6.78,3.38,1,0,0,1,1,0,0,0,0,1,0,0.21679439005922368
1086320,53.1368402778171,4.0,0.9867,0.5633333333333334,6.61,10.24,4,0,0,4,5,0,0,1,3,1,3,0.4955006371419962
3111237,126.00334490742534,4.0,0.8399,0.64,6.75,3.89,0,0,1,0,3,2,1,0,1,1,0,0.356146696175413
2585171,56.90878472197801,5.0,0.9709,0.6638888888888888,7.32,3.57,1,0,0,0,8,0,0,1,0,0,0,0.333158412984675
2887239,-1070.6968287038617,3.0,0.0976,0.4239863167135894,7.7,4.17,0,0,0,1,3,3,0,0,0,1,0,0.41896389446371657
3372328,1206.6452430551872,4.0,0.9441,0.4441361668634396,6.77,3.98,0,0,0,4,4,1,0,0,0,2,0,0.443834055245605
167031,74.1176851852797,4.0,0.9818,0.5372899159663865,4.9,12.1,1,1,0,15,4,0,1,0,0,1,2,0.6105732540160189
3418491,255.58392361085865,1.0,0.7783,0.5928571428571427,6.7,7.15,5,0,0,3,2,1,0,0,0,0,1,0.5373226013515434
3852677,52.84454861143604,3.0,0.9509,0.4542929292929292,8.08,4.85,0,0,0,4,4,1,0,0,2,0,0,0.42378242454425874
3000020,27.086956018581983,1.0,0.0072,0.4815628815628815,7.45,20.48,6,0,2,8,7,0,4,0,2,4,0,0.7869603164945511
3042437,126.71505787037312,4.0,0.9675,0.5944444444444444,5.52,4.66,2,0,1,2,5,0,0,0,1,0,0,0.39329671687953194
10789,577.2001851852983,4.0,0.9707,0.6666666666666669,8.13,3.1,0,2,0,2,4,0,0,0,1,0,0,0.3309820630134814
1469257,679.6824652776122,4.0,0.5267,0.725,5.68,0.93,1,0,0,1,0,0,0,0,0,0,0,0.2878300160365492
934814,877.7484259260818,4.0,0.9693,0.6148148148148148,6.38,5.93,2,0,0,10,1,1,1,0,0,2,1,0.4206015407710365
3415279,134.08925925940275,5.0,0.8885,0.55,7.13,3.01,3,0,0,2,1,0,1,0,3,1,0,0.2481376065006591
4192488,-3301.916238425765,4.0,0.8779,0.7458333333333332,6.99,3.7,1,0,0,3,1,0,0,0,2,0,0,0.20358491256040423
1719127,-1971.0847222222949,3.0,0.824,0.5193989898989899,9.13,15.63,5,2,0,8,7,2,1,1,0,2,0,0.651770556119345
3773177,74.33875000011176,4.0,0.9927,0.5514102564102563,8.91,12.5,2,0,1,13,9,0,1,0,2,2,0,0.5709308884087596
4530134,21.193900463171303,3.0,0.9043,0.5088888888888888,8.28,13.66,3,1,1,4,7,0,0,0,2,8,3,0.5940142901343373
4302378,67.6455787033774,5.0,0.984,0.4914814814814814,6.4,4.89,2,0,1,2,5,0,0,2,1,0,1,0.40647562882495175
3362672,879.634016203694,2.0,0.5423,0.4416666666666666,8.0,2.23,1,2,1,2,0,1,0,0,1,2,0,0.40472478855635163
1354031,92.17592592583968,1.0,-0.8481,0.4795918367346939,6.18,5.58,2,0,1,1,3,1,0,1,0,4,1,0.5105410834199317
2168288,611.7105439812876,1.0,0.0,0.3999999999999999,4.63,1.29,1,0,0,2,0,0,0,0,0,0,1,0.42688338169318074
3256813,-3236.0373263889924,1.0,-0.0046,0.5032051282051282,8.4,9.12,3,0,1,2,4,1,1,0,0,2,0,0.4666681302961392
2440462,29.27297453721985,4.0,0.9459,0.4256410256410256,11.13,8.42,3,0,0,2,3,1,0,0,0,1,1,0.5173753984688763
2866262,44.85186342569068,5.0,0.964,0.4679832347140039,9.04,15.31,2,1,0,6,6,1,2,0,6,4,0,0.5279651705311458
218488,171.75069444440305,5.0,0.9545,0.6,6.8,2.09,0,0,0,1,4,1,0,0,1,0,0,0.2986366626533068
856575,2293.32469907403,5.0,0.9246,0.4968253968253968,3.12,4.63,2,0,0,1,7,1,0,0,0,1,0,0.48744766501044734
1386637,176.68940972257406,4.0,0.8442,0.5629629629629629,6.06,6.14,2,1,0,1,4,1,2,0,0,1,1,0.403382794354956
1748298,35.43506944458932,5.0,0.743,0.7574242424242423,6.53,1.76,0,0,0,1,5,2,0,0,1,0,0,0.26785890601620915
188289,29.691504629794508,5.0,0.9442,0.6333333333333334,5.65,3.06,1,0,0,2,4,0,1,0,0,0,1,0.3009296419683774
1343623,29.71693287044764,5.0,0.8926,0.65625,4.23,1.75,0,0,0,2,1,0,0,0,1,0,0,0.2754293316007171
1466015,7.079942129552364,5.0,0.9909,0.604355240718877,7.34,13.51,4,1,0,8,13,3,2,0,2,1,1,0.5631899696993028
2582593,54.16634259233251,2.0,0.9778,0.5319259259259259,5.05,11.62,4,0,1,5,3,0,2,2,3,10,0,0.4945002137167134
2479232,24.102881944272667,4.0,0.7269,0.3703703703703704,6.31,3.73,0,0,0,2,3,0,0,0,0,5,0,0.3713577275804652
1327745,-2818.6383912037127,5.0,0.836,0.575,4.58,2.16,1,0,0,3,2,0,0,0,0,0,0,0.2255590465550695
559053,197.0386689817533,5.0,0.865,0.648,6.79,2.72,0,0,1,5,2,0,0,0,1,0,0,0.31091358943354064
1628965,364.919143518433,2.0,0.9367,0.5717973856209151,5.66,12.02,7,1,1,14,6,1,3,0,1,1,1,0.5847422733452934
3905639,283.1067013889551,1.0,-0.2023,0.4978888888888889,6.22,20.17,12,1,0,11,4,1,1,0,4,3,0,0.7731530373159188
3090969,16.919745370279998,5.0,0.9698,0.6599999999999999,4.07,1.54,1,0,1,2,5,1,0,0,0,0,0,0.3026928770745235
2259102,72.03570601856336,1.0,-0.1531,0.5666666666666667,8.26,3.23,1,1,0,0,2,2,0,0,1,0,0,0.41915394136074186
4568002,746.2314699073322,2.0,0.7964,0.5611111111111112,6.95,4.83,1,0,0,2,3,0,2,0,1,0,1,0.4132309791661447
1556992,81.87512731458992,4.0,0.986,0.5693634513634512,9.02,20.26,7,1,0,21,7,3,3,0,1,2,2,0.746554848381264
1577040,108.27508101891726,3.0,0.4215,0.30625,9.18,4.85,0,0,0,0,1,0,1,0,1,5,1,0.39074397235664365
3538984,232.151493055746,3.0,0.743,0.4597222222222222,5.5,6.02,2,0,0,9,2,0,2,0,1,2,1,0.40801041106828295
3590783,1111.9961574077606,3.0,0.7717,0.5666666666666668,4.4,1.35,0,0,0,0,3,0,0,0,0,0,0,0.37645289984648767
813459,297.58527777763084,3.0,0.9487,0.5488888888888889,8.65,6.58,1,0,0,6,4,0,0,0,2,2,1,0.42732713393776534
4682022,679.8716898150742,5.0,0.1531,0.37,6.07,2.79,2,0,0,0,3,0,0,0,3,1,0,0.31892194120567524
292415,12.88714120350778,4.0,0.9828,0.5078282828282827,5.86,12.94,4,0,2,8,9,2,1,1,0,0,2,0.6870029053954166
1194946,44.00998842576519,5.0,0.9524,0.5505494505494506,8.84,9.93,2,0,2,1,4,2,1,1,3,2,2,0.4883433379585203
3925405,70.94487268524244,3.0,0.765,0.6625,7.67,8.98,5,1,0,7,2,1,1,0,1,1,0,0.4690764451058588
2084155,40.61813657404855,5.0,0.7876,0.6004761904761905,8.67,2.66,1,1,0,5,4,0,0,0,0,0,1,0.3017167748903615
1140148,31.91891203681007,5.0,0.765,0.4276190476190476,6.68,4.11,6,0,0,1,1,1,2,0,0,0,1,0.3284062870616757
4686834,46.18116898136213,5.0,0.9325,0.7125,8.09,2.59,1,0,0,5,1,0,0,1,1,0,0,0.2748853628371114
2352429,-774.9175810185261,5.0,0.9784,0.5906565656565657,9.6,6.79,2,0,0,2,4,0,0,2,0,1,1,0.39452556965129654
553483,28.52660879632458,5.0,0.5574,0.5416666666666666,9.4,2.76,1,0,0,2,1,1,0,0,0,0,1,0.3231793859927843
2715309,50.93548611085862,5.0,0.8658,0.77,8.32,2.57,1,0,1,1,0,0,0,0,0,0,1,0.28560159174260946
3953759,157.83798611117527,5.0,0.9423,0.6227272727272727,5.06,5.92,3,1,1,9,3,2,0,0,0,3,0,0.4069312097746449
3292153,321.9929282409139,5.0,0.6249,0.3666666666666667,5.66,1.1,0,0,0,2,1,0,0,0,0,0,1,0.3297525582479547
3571352,1144.904305555392,2.0,0.5859,0.4777777777777778,8.05,3.39,1,1,0,3,1,1,1,0,0,0,0,0.4466562395903339
1307100,61.57388888904825,4.0,0.9582,0.4729166666666666,11.29,7.96,0,0,0,7,1,1,0,1,0,1,1,0.5162833934156528
3458099,62.22268518526107,2.0,-0.4767,0.4988888888888888,6.58,7.23,2,0,0,6,3,1,2,1,3,2,0,0.43286660922913706
3175048,209.7728009261191,2.0,0.8637,0.575,10.46,2.72,0,0,1,3,3,0,0,0,0,0,0,0.3943606419922115
4411607,5.123923611361533,5.0,0.9337,0.7749999999999999,12.81,1.63,0,0,0,4,2,0,0,0,0,0,0,0.23789100898385337
2264578,121.3189004631713,5.0,0.9524,0.5111111111111111,13.55,3.31,1,0,0,1,3,1,0,0,0,0,0,0.33354573067639076
4509289,703.3930439813994,1.0,0.9278,0.4394444444444444,7.27,6.83,1,0,0,4,8,0,0,3,1,1,2,0.580085327449793
4265438,1209.4754976853728,2.0,-0.5615,0.7350000000000001,5.85,3.47,0,2,0,1,1,0,0,0,0,2,1,0.40337596695221123
4566503,33.3825694443658,5.0,0.8271,0.6738095238095239,8.11,2.38,0,0,0,2,1,0,0,0,1,1,0,0.2671605882701212
922077,-3026.0402546296827,5.0,0.9022,0.4481481481481482,3.46,2.13,0,0,0,0,4,0,0,0,0,0,1,0.24640028976730516
2253385,-3261.661145833321,3.0,0.9231,0.5467261904761904,5.74,3.17,1,0,0,5,4,0,1,0,1,0,1,0.23924753657290593
1447310,44.71278935205192,2.0,0.9081,0.5584586466165413,8.75,13.38,2,1,0,11,8,5,0,0,0,2,2,0.7222712119377864
2308159,233.5918518519029,5.0,0.886,0.825,2.12,1.07,0,0,0,1,3,1,0,0,1,0,0,0.252134112962391
747230,-1186.9383449074812,1.0,0.7584,0.5603174603174603,7.56,12.15,2,0,0,13,2,1,0,0,2,0,0,0.6203683654718289
2566682,16.223043981473893,3.0,0.8555,0.5587301587301589,6.77,4.38,0,2,1,3,2,2,0,0,1,0,1,0.4310545416329256
64917,-1525.517106481362,5.0,0.875,0.3944444444444445,6.44,7.59,3,0,0,8,3,1,1,1,0,3,0,0.4009795572735575
4681766,23.41037037037313,1.0,0.9274,0.6840714840714842,4.35,4.04,0,0,0,5,5,0,0,0,1,1,0,0.4106508886586269
3093355,92.76684027770534,5.0,0.93,0.7711111111111111,9.29,2.44,0,1,0,2,3,0,0,0,2,0,1,0.24058635886943783
2726057,24.761400463059545,4.0,0.8437,0.4367680565048987,8.7,14.43,6,0,1,6,4,1,4,0,0,0,0,0.6347455796694976
115232,57.91315972199664,5.0,0.9142,0.6785714285714286,4.89,3.64,1,0,0,0,4,0,0,1,0,0,0,0.3414332123809925
2033067,172.35724537028,4.0,0.7989,0.5771428571428572,6.47,5.11,3,0,0,3,2,0,0,0,2,0,0,0.3683919439854497
1434904,-3226.7162152775563,4.0,0.9413,0.5361111111111111,9.52,3.08,1,0,0,3,4,0,0,0,0,0,0,0.24306779400577458
2351991,392.6013310183771,2.0,0.6998,0.5211294261294263,6.41,17.14,8,2,0,19,4,0,3,0,2,1,0,0.695076848693516
1064932,71.05641203699633,4.0,0.9764,0.5644179894179895,11.77,8.93,2,3,2,3,8,3,0,0,0,0,0,0.5673589496970337
553574,239.823460648302,4.0,0.935,0.545054945054945,6.46,6.21,1,1,0,2,4,1,0,0,0,0,0,0.4712755619611128
2623758,124.9935879628174,2.0,-0.4354,0.5569995408631773,7.6,11.15,4,1,0,3,4,0,1,0,1,0,4,0.5880905996536732
348869,36.96378472261131,5.0,0.9524,0.5,5.38,2.7,1,2,0,2,4,0,0,0,2,0,0,0.3006899560784929
4387359,482.9772106478922,5.0,0.6908,0.655952380952381,4.03,2.91,1,0,0,2,4,1,0,0,0,0,1,0.3427586762389316
4387500,318.23016203707084,1.0,0.1531,0.495,8.93,7.14,5,0,0,4,0,0,4,0,0,0,1,0.4500975218234241
3301964,24.02917824080214,3.0,0.9809,0.6,11.17,15.17,8,2,0,7,9,0,0,1,2,1,0,0.6429494172007262
987653,24.617025462910533,4.0,0.9682,0.6502083333333334,7.28,3.13,0,0,0,1,5,0,0,0,0,0,0,0.3406891779387699
572913,258.3586226850748,5.0,0.9612,0.8666666666666667,7.27,3.11,1,0,0,1,3,2,0,0,1,0,0,0.2829828055567239
2125862,74.36498842621222,5.0,0.2263,0.5233333333333333,5.91,2.38,1,0,0,0,2,0,0,0,0,0,1,0.3229895820344983
3144966,77.85019675921649,5.0,0.743,0.25,3.72,1.5,0,0,0,0,1,0,1,0,0,1,0,0.3362114843090384
3646047,-2605.59767361125,5.0,0.977,0.71875,9.24,7.61,1,0,0,0,4,0,1,0,0,0,2,0.3096535575387553
3744185,306.5729861110449,4.0,0.9704,0.5629629629629629,8.92,4.8,2,0,0,5,4,1,0,0,0,0,1,0.40731059370819694
2334795,34.04041666677222,4.0,0.9251,0.4704761904761905,7.41,6.27,1,0,0,2,5,0,1,1,2,2,1,0.39410978186446216
3326392,481.77968750009313,5.0,0.9765,0.5836257309941522,7.3,10.28,2,2,1,2,4,2,0,0,0,2,6,0.5634860974929204
561538,2150.9895254629664,5.0,0.9272,0.5116666666666667,6.9,6.77,1,1,0,8,3,2,1,0,0,0,1,0.5279525764307704
1321075,43.85814814828336,1.0,-0.7209,0.5521008403361345,8.87,9.8,1,1,0,1,3,2,1,0,2,5,1,0.5361803866251856
3938377,17.818622685037553,4.0,0.8834,0.8,8.12,3.22,1,0,0,0,1,0,0,0,0,0,0,0.3060930431078884
4606090,27.832280092407014,5.0,0.9796,0.685925925925926,7.62,7.15,5,1,0,2,3,2,0,0,2,1,1,0.37206564467676434
4366446,72.67770833335817,5.0,0.9136,0.7000000000000001,7.12,1.25,0,0,1,1,2,0,0,0,0,0,1,0.27338601017540537
3975678,36.87291666679084,5.0,0.8957,0.9477777777777778,7.31,3.44,1,0,0,3,1,1,0,0,0,0,3,0.2729681737981573
462078,279.0452314815484,3.0,0.9571,0.4844065656565656,8.58,6.79,1,0,0,3,6,5,0,0,1,2,1,0.5201516566845952
1148302,85.99503472261131,2.0,0.9578,0.4887334887334886,11.37,15.19,3,2,0,4,2,4,4,1,4,3,1,0.6140440186427172
1762600,84.23526620352641,2.0,0.9788,0.5225490196078431,7.3,7.61,3,1,1,5,4,1,2,0,1,1,0,0.4866151072506781
4190390,28.094548610970374,5.0,0.9169,0.4624999999999999,6.32,2.44,5,0,0,2,2,0,0,0,2,0,0,0.2796720494882366
