,first_page_exposure,stars,polarity,subjectivity,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob
25973,33.237349537201226,4.0,0.1708,0.4692307692307692,7.92,5.93,6,0,1,0,6,0,1,0,2,0,3,0.5438258414419309
19695,286.655358796008,5.0,0.8481,0.6978114478114478,6.58,1.73,2,0,1,0,4,0,0,1,0,1,0,0.42057695064739015
29026,39.23333333339542,5.0,0.0258,0.525,4.74,1.48,0,0,0,0,1,0,0,0,2,0,0,0.3684399266309307
9346,356.12893518526107,4.0,0.9337,0.5841269841269842,9.51,8.09,5,1,0,1,4,2,1,1,0,1,3,0.5561608794601383
4389,203.8757291664369,3.0,0.9061,0.5614285714285715,6.8,5.02,3,1,0,3,5,1,0,2,0,0,0,0.5199834657684702
3624,308.57344907382503,5.0,0.9062,0.499074074074074,5.81,5.01,1,1,0,0,3,2,0,0,0,1,1,0.5003885141476824
13513,129.03196759242564,5.0,0.9274,0.4443333333333334,9.61,6.38,7,1,0,1,3,3,1,0,2,1,1,0.5096059176771167
27693,272.4995254627429,4.0,0.8689,0.3779100529100529,11.33,4.26,1,0,0,0,3,1,0,0,0,3,0,0.4686134443676718
2613,281.991585648153,4.0,0.9783,0.4830247252747252,7.33,11.96,8,0,1,2,10,1,0,3,3,2,3,0.6964766790365178
22641,545.9337152778171,5.0,0.9493,0.4117063492063492,7.48,5.58,1,0,0,0,4,3,0,0,0,0,3,0.5752673829001576
10355,137.02111111115664,4.0,0.9449,0.5755681818181818,9.92,8.11,7,0,0,3,3,1,0,0,1,2,4,0.5256045158622725
6394,748.9726736107841,4.0,0.8442,0.3826530612244898,8.56,4.16,7,0,0,1,4,0,0,3,0,0,3,0.5814719837173951
29865,359.38465277757496,5.0,0.836,0.3921212121212121,6.43,5.86,2,0,0,1,4,2,1,0,0,1,2,0.5401286199504556
1800,21.24319444457069,1.0,0.6369,0.4402380952380952,7.43,10.64,3,2,0,1,5,0,3,0,1,4,10,0.5156117568455856
7165,408.0377546297386,3.0,0.903,0.5056166056166056,11.73,6.26,8,0,0,0,4,0,1,0,1,0,1,0.5332430582519233
7108,1647.341944444459,4.0,0.9682,0.5431013431013431,8.65,7.32,6,0,1,0,4,1,0,1,0,0,3,0.6565104378768933
18076,43.137314814608544,2.0,0.3182,0.5126543209876543,6.78,3.54,4,0,0,0,0,0,2,0,3,1,1,0.36118890343341653
1817,1318.8653703704476,5.0,0.6369,0.6666666666666666,10.78,3.06,3,0,0,2,0,0,0,0,0,0,1,0.4329659692298148
4329,1365.3451041667722,4.0,0.9663,0.6136363636363636,13.66,4.69,4,1,1,2,4,0,1,2,0,1,0,0.5036584121571147
19506,171.06049768533558,5.0,0.2732,0.3923135198135198,6.09,6.77,5,1,1,3,4,2,0,0,0,0,3,0.6124378754202277
25994,271.34407407417893,3.0,0.975,0.6796768707482995,4.31,5.07,5,0,1,2,5,0,0,1,2,0,3,0.5009493868268532
21805,66.05753472214565,4.0,0.9601,0.6179805194805195,7.34,6.39,0,0,0,0,8,2,2,0,0,1,2,0.5009421738719706
9809,175.98011574056,5.0,0.9951,0.6191765873015872,5.26,17.19,8,0,0,2,16,0,2,0,3,1,2,0.7380452857756894
22988,393.3661342593841,4.0,0.9744,0.4227777777777777,9.16,9.27,4,0,0,2,5,1,1,2,0,1,0,0.6120656595834872
24430,-2615.6694907406345,5.0,0.9153,0.7100000000000001,10.12,2.67,0,0,0,0,0,0,0,1,1,0,0,0.26168179428022015
14429,303.74465277791023,1.0,0.068,0.4932178932178931,10.62,19.76,25,0,0,2,5,2,6,0,5,9,1,0.6499022300910602
20639,105.94148148130624,4.0,0.9413,0.5312409812409812,7.45,8.81,9,1,1,0,4,1,2,2,1,0,4,0.597233010502652
24928,46.99000000022352,4.0,0.9819,0.4350907029478457,17.13,11.21,5,1,1,0,10,1,0,2,0,3,3,0.6760962930708184
24061,132.38517361087725,4.0,0.8126,0.545,4.85,2.72,0,0,0,1,1,0,0,0,0,0,4,0.4212535848350844
26442,447.0522569445893,4.0,0.9528,0.5233333333333333,9.6,8.01,4,0,1,1,4,1,0,1,2,1,4,0.5670941754664016
29030,25.82239583320916,4.0,0.7357,0.3999999999999999,9.15,1.13,0,0,0,0,3,0,1,0,0,0,0,0.40411851093829415
28614,1163.0371527778916,3.0,0.5423,0.6100000000000001,5.53,2.2,1,0,0,2,1,1,0,0,0,1,1,0.4376662071905725
12655,64.03383101848885,2.0,0.8519,0.5089285714285714,6.19,7.3,11,2,0,3,4,0,0,1,3,1,7,0.5327831519070702
2341,241.61131944460797,3.0,-0.9162,0.415340909090909,8.96,10.84,13,0,0,0,4,0,2,1,1,0,2,0.6701645997038359
10183,476.3369097220712,2.0,0.8917,0.4183449074074074,8.3,14.65,15,0,1,2,3,1,2,3,2,1,8,0.7408025529435794
9659,189.8814004631713,5.0,0.9893,0.5975029023799516,8.7,29.51,28,3,1,7,10,2,2,6,5,1,12,0.9084308743575901
8498,216.9798379628919,4.0,0.9246,0.5548941798941799,8.41,6.08,6,0,0,0,6,0,0,1,0,1,3,0.5548464450429654
28303,46.72964120376855,5.0,0.9096,0.6125,5.73,4.61,3,0,0,0,2,1,0,0,0,1,0,0.4587218312207582
766,75.95296296291053,5.0,0.9726,0.5880952380952381,8.0,2.76,6,1,1,0,3,0,0,0,2,0,2,0.43203342968162
15395,-2641.574432870373,5.0,0.9797,0.5438311688311689,8.31,13.0,11,0,0,3,4,1,0,3,1,3,1,0.5568206834514425
26341,1852.0708912038244,3.0,-0.3415,0.4709259259259259,5.28,4.55,1,0,0,1,2,0,0,0,0,0,1,0.5627986770458976
19614,69.23923611082137,5.0,0.9393,0.49375,7.27,6.11,7,0,0,2,5,1,1,0,0,1,0,0.5332712387910488
8433,-2550.6457754629664,4.0,0.9903,0.5566137566137566,7.39,15.09,8,1,2,1,12,2,0,2,1,8,5,0.6400960537428294
30168,45.727523148059845,5.0,0.9477,0.3880952380952381,6.0,4.55,0,1,0,0,5,0,0,1,0,1,0,0.49928295103411086
15048,-2418.087766203564,3.0,0.6597,0.3410714285714286,6.51,5.26,5,1,0,3,3,0,0,0,0,1,4,0.43603463890206845
18722,41.363969907164574,5.0,0.991,0.6190476190476191,8.36,11.09,6,0,0,6,7,1,1,0,3,2,1,0.5321870278908283
23474,127.31394675932825,1.0,0.9136,0.4754548283960048,7.79,23.11,12,0,0,9,13,1,1,1,6,3,4,0.7958209694143127
1617,452.77837962983176,2.0,0.9349,0.4271978021978022,8.9,3.07,3,1,0,0,4,1,0,0,0,1,0,0.49473128760327695
26253,227.11869212938475,4.0,0.9153,0.4624741200828157,7.28,12.05,12,0,2,1,7,3,0,0,0,2,2,0.7613601671536723
18678,40.67262731445953,4.0,0.7717,0.4022222222222222,6.25,3.19,3,0,0,3,1,0,1,0,0,2,0,0.414256918425069
545,20.773333333432674,4.0,-0.3744,0.4598214285714285,10.63,4.22,1,0,0,0,1,3,0,0,1,1,1,0.46642018006432
21619,847.1638773148879,3.0,0.6597,0.5272727272727272,9.73,6.16,6,0,0,0,3,0,1,1,0,2,0,0.5262564672767291
21946,168.09666666667908,4.0,0.9731,0.68,8.28,4.36,7,0,0,1,7,0,1,0,1,1,2,0.46065164208196957
842,12.866712962742897,3.0,0.6613,1.0,7.84,4.58,2,0,0,0,2,0,1,1,1,1,7,0.34436219705377724
11845,477.3879050924442,5.0,0.9807,0.5409863945578233,8.29,13.54,9,2,0,6,10,1,1,0,1,2,3,0.673821829296062
1198,8.78881944483146,3.0,0.9885,0.6526378446115287,7.65,8.7,1,0,0,1,5,1,0,0,2,6,4,0.4450247553474921
11367,564.3247106480412,4.0,0.9741,0.477125541125541,11.0,12.94,7,1,0,0,9,1,4,1,2,1,2,0.6302520114510695
16039,774.371539351996,4.0,0.9687,0.6181818181818183,4.68,2.23,2,0,0,0,8,0,0,0,2,0,3,0.46262975288578323
9239,-2591.75910879625,1.0,0.4914,0.3375,11.36,2.19,0,0,0,0,0,0,0,0,0,0,0,0.34149887319384
12526,1222.9369675926864,2.0,-0.8252,0.5692307692307692,8.99,9.36,7,0,0,3,1,0,1,1,0,1,3,0.6047414144860517
13352,173.3183912038803,2.0,0.9657,0.4871527777777777,7.18,9.3,9,0,1,0,6,1,1,1,0,0,9,0.6808829309530603
7394,255.4354282408021,4.0,0.946,0.4901675485008818,8.64,14.5,14,1,0,3,9,2,0,3,1,2,6,0.7657307175949674
23566,-2357.822800925933,1.0,-0.34,0.4433333333333333,7.26,5.83,3,0,0,1,1,2,1,0,0,1,3,0.4279371774828992
10208,100.80234953714536,1.0,0.9849,0.4131815044858524,7.4,58.11,20,2,1,1,12,0,34,0,14,16,35,0.6650819106884424
22932,57.97826388897374,4.0,0.7269,0.3833333333333333,6.46,2.5,1,0,0,3,2,0,0,0,2,0,0,0.4123328132413279
26636,203.28096064832064,1.0,0.6124,0.6555555555555556,11.33,3.0,6,0,0,0,2,0,0,1,0,0,0,0.4530370626136772
25137,1465.3718287036754,4.0,0.9784,0.4752898550724637,8.15,9.71,8,0,0,0,6,1,0,1,2,1,6,0.6736444930809931
19369,83.74552083341405,5.0,0.8176,0.5380952380952381,3.02,2.69,2,0,0,0,4,0,0,2,0,0,2,0.4736506032072418
12144,95.9930902775377,3.0,0.9964,0.5974358974358975,6.74,17.61,5,0,1,2,11,3,3,2,0,1,2,0.7721130742567818
12845,267.87508101854473,4.0,0.7251,0.6657142857142857,15.48,3.83,3,0,0,0,4,1,0,0,0,0,0,0.4514281479242309
29917,-2736.921724536922,5.0,0.3182,0.5,4.4,0.82,0,0,0,1,0,0,0,0,0,0,0,0.2862700237091853
14100,-2005.197754629422,1.0,-0.7724,0.5139583333333333,5.12,2.34,0,0,0,0,3,0,0,0,0,0,1,0.38315726853412546
19657,90.11761574074626,5.0,0.9793,0.6117283950617284,9.56,4.95,2,0,0,0,4,1,0,0,3,0,1,0.42968702655727953
27677,21.830370370298624,5.0,0.9879,0.5589490968801314,6.84,26.88,26,1,3,4,8,1,0,2,2,7,15,0.9002407502729333
8432,32.47546296287328,5.0,0.6369,0.5666666666666667,7.83,1.62,1,0,1,2,0,1,0,0,0,1,3,0.39274237863122974
15621,-3141.254479166586,4.0,0.916,0.425,8.23,9.7,11,1,1,2,6,0,0,0,0,2,2,0.5411106532607027
4830,281.93828703742474,4.0,0.5574,0.5133503401360544,7.87,8.86,4,0,0,3,3,0,0,0,0,0,2,0.5802861297536425
7925,37.52609953703359,1.0,0.4588,0.4319696969696969,6.56,9.84,12,0,1,0,1,1,1,1,0,5,1,0.6142398084635027
1333,134.3962962962687,2.0,0.9202,0.6297619047619047,10.91,13.15,8,0,1,1,8,1,2,2,1,0,5,0.6878223003903811
3950,-1923.7981018517169,4.0,0.9569,0.6000000000000001,7.17,6.73,3,2,0,2,4,0,0,2,2,0,1,0.40283652484716115
27203,604.8058449076489,3.0,0.7717,0.5238095238095238,11.21,5.13,2,0,1,1,3,0,1,1,0,1,3,0.5007929189497401
23002,276.6781828701496,4.0,0.9246,0.5116402116402116,5.77,6.71,13,0,0,3,6,1,0,1,0,1,4,0.6254004172290033
13338,666.2352083334699,4.0,0.6486,0.8,6.0,1.01,2,0,0,0,1,0,0,0,0,0,0,0.3686651934168685
24655,164.7521759257652,5.0,0.9731,0.5850000000000001,3.4,3.39,3,0,3,5,4,1,0,0,0,0,1,0.5253363393661327
956,48.71449074056,4.0,0.9593,0.5745748299319727,8.19,7.68,2,0,1,0,5,2,0,0,0,1,6,0.5807601452602933
3997,713.1558680557646,2.0,-0.3818,0.5075000000000001,7.2,4.98,1,0,0,0,0,0,0,0,0,0,3,0.5069076431129725
10842,171.28568287054077,4.0,0.9942,0.5377314814814816,10.83,14.69,6,0,1,2,6,1,0,1,1,0,4,0.7224089516564135
21232,648.8935532406904,4.0,0.5611,0.675,6.9,4.61,5,1,0,2,2,1,0,0,1,1,1,0.45273451988250474
20823,69.00462962966412,4.0,0.9613,0.4833333333333333,7.98,14.25,10,0,0,3,7,0,4,0,0,4,4,0.6225256659839332
13514,52.79034722223878,4.0,-0.1531,0.375,9.2,1.4,0,0,0,0,0,0,0,0,0,0,1,0.41664905694427645
3110,64.51780092576519,1.0,0.9442,0.5529951690821256,7.87,13.44,6,0,0,9,7,0,0,0,2,1,2,0.6349196235770165
3006,63.16851851856336,1.0,-0.8625,0.5178571428571429,6.54,3.7,4,0,0,0,1,0,0,0,1,1,2,0.46003329883486654
24435,92.153206018731,3.0,0.1974,0.4285714285714286,6.26,7.39,5,0,0,6,8,2,2,1,0,1,1,0.5851876962488576
17685,-3246.812557870522,1.0,-0.6874,0.4403571428571428,8.31,26.05,20,0,0,1,8,1,1,0,1,2,14,0.8477779304554126
921,34.68944444460794,4.0,0.8074,0.4603174603174603,8.04,6.67,0,0,0,1,3,1,2,0,0,0,1,0.4899879770010567
856,22.6953125,4.0,0.9538,0.6550420168067228,6.62,10.47,1,0,1,3,5,1,1,1,2,1,1,0.5406391381171153
20081,734.777499999851,4.0,0.9571,0.7194444444444443,4.93,3.14,4,0,1,1,5,1,0,0,0,2,1,0.477265832884596
5299,217.4152314811945,4.0,0.8979,0.7333333333333334,5.75,1.2,1,0,0,0,3,0,0,0,0,0,1,0.37952803896378723
1124,12.496446759440005,4.0,0.7902,0.7833333333333333,7.05,2.94,1,0,0,3,3,2,1,0,0,1,1,0.370048010077553
25767,462.3881134260446,5.0,0.9277,0.6958556149732621,6.76,5.8,8,0,4,0,2,1,0,0,4,0,0,0.5338958820941341
20907,168.18640046287328,5.0,0.9971,0.486354348960732,14.86,60.71,34,0,0,6,26,0,2,4,1,8,10,0.9950607058611629
20218,58.7672800924629,3.0,0.9901,0.452591575091575,12.62,19.71,10,0,1,11,6,0,2,1,2,5,4,0.6956629447354149
5751,-3193.923344907351,2.0,0.4215,0.3999999999999999,9.29,2.45,1,0,0,0,2,0,0,0,0,0,0,0.3377949397168726
12526,1222.9369675926864,2.0,-0.8252,0.5692307692307692,8.99,9.36,7,0,0,3,1,0,1,1,0,1,3,0.6047414144860517
15152,118.81856481498107,5.0,0.9814,0.383842775581906,7.37,37.05,31,4,0,5,6,1,6,0,0,8,6,0.9158567991797144
26859,481.8058796296828,5.0,0.971,0.4583778966131907,8.29,9.37,12,0,2,0,7,2,0,0,0,1,4,0.730760871173891
24646,27.479872685391456,4.0,0.8789,0.5575353218210362,14.08,8.93,8,2,1,3,3,0,1,2,2,0,2,0.5306453732578595
27653,365.5346527779475,5.0,0.9788,0.625,9.16,5.82,3,0,3,2,3,1,0,1,0,0,1,0.5653831691969513
25855,486.0031134262681,5.0,0.9559,0.4549019607843137,6.84,6.67,4,1,1,0,5,1,0,0,2,1,2,0.5579899441645567
19978,199.5842824075371,5.0,0.6997,0.6418209876543209,7.57,4.52,4,0,0,0,2,1,2,1,0,1,1,0.4276512140180893
29869,121.80499999970198,5.0,0.9153,0.6111111111111112,10.71,4.54,3,0,2,3,3,1,1,0,2,0,1,0.4452203612250669
5756,-3290.807638888713,1.0,-0.4019,0.516388888888889,28.22,4.32,3,0,1,0,1,0,0,0,0,0,4,0.33574110521469425
22973,355.9178819442168,4.0,0.7845,0.7125,4.62,1.18,0,0,0,0,3,0,0,1,0,0,1,0.39171090570382777
28769,239.6863773148507,2.0,0.5647,0.5333333333333333,10.09,4.16,1,0,0,1,1,1,0,0,0,2,3,0.4406366458571068
15689,-2586.018032407388,1.0,-0.7579,0.9,4.63,1.29,2,2,0,1,0,0,0,1,0,0,0,0.2537922033220615
17936,275.8434953703545,1.0,-0.0,0.4078306878306878,5.46,6.92,5,0,0,1,1,0,0,0,2,2,1,0.5197922260729262
21203,-3263.9995601852424,1.0,-0.5743,0.3955555555555555,12.08,10.77,3,0,0,4,2,0,3,1,1,1,1,0.4134379088940429
30222,66.56785879656672,5.0,0.93,0.4946759259259259,7.01,9.68,6,0,0,1,5,0,1,0,1,3,1,0.5485193219868852
15032,192.1606018515304,4.0,0.5621,0.3214285714285714,4.95,5.92,0,1,0,0,5,1,1,0,1,0,1,0.5367159076595561
24120,46.90738425916061,1.0,-0.4215,0.2,4.4,2.61,2,0,0,0,1,0,0,2,1,0,3,0.5183848838291207
16162,30.67011574050412,3.0,-0.7017,0.5477248677248676,13.0,13.88,8,1,0,1,8,1,5,0,2,4,5,0.5613464363099246
29435,165.87824074085802,4.0,0.9828,0.4904121863799282,9.24,15.15,11,1,0,3,10,3,0,2,1,0,8,0.7870721500353365
27514,501.8112037037499,5.0,-0.1647,0.1583333333333333,8.78,2.07,2,0,0,0,1,0,0,0,0,0,0,0.509019544317981
30062,33.50620370358229,3.0,0.9278,0.4634408602150537,8.67,13.51,4,0,0,1,4,2,1,0,2,2,4,0.6268841212512367
17593,-2452.917303240858,5.0,0.9709,0.5,11.2,5.88,5,0,0,2,6,0,1,0,0,1,2,0.409347445559864
20487,-1192.917314814869,4.0,0.8402,0.5986531986531987,8.76,3.5,5,0,1,1,2,0,0,2,0,0,1,0.43284304726961337
14308,167.00629629613832,3.0,0.7009,0.4556084656084656,7.27,6.67,5,1,1,3,4,0,0,4,0,0,3,0.6001215232084383
10008,270.1862037037499,1.0,-0.5574,0.4742578849721707,6.49,4.2,7,0,0,0,4,0,0,0,0,0,1,0.5591368638982348
22023,65.87527777766809,5.0,0.9388,0.6714285714285715,11.67,2.97,2,0,0,0,1,0,0,0,0,0,1,0.389223229662206
716,281.3804166666232,1.0,-0.7109,0.6333333333333334,6.93,2.41,6,1,1,0,1,0,0,0,0,1,1,0.4590129887007285
26853,657.1156365736388,5.0,0.25,0.5833333333333334,2.28,0.97,0,0,0,1,1,1,0,0,0,0,0,0.4141120400937012
4928,-1648.892858796287,5.0,0.7351,1.0,5.68,2.03,2,0,0,2,2,0,0,0,0,2,1,0.2520011288997779
5833,64.52640046318993,5.0,0.8885,0.55,8.87,4.52,5,0,0,0,4,0,0,2,1,2,5,0.467734977784436
18881,25.156296296045184,2.0,-0.9118,0.5520833333333334,4.89,7.58,7,0,0,5,0,1,0,1,2,0,2,0.5303284493123002
19660,194.45568287046623,5.0,0.8162,0.5693877551020408,6.43,3.8,3,0,1,0,3,0,1,1,0,0,0,0.47484816904153704
27,461.0565509260632,1.0,-0.8602,0.0,7.2,2.17,1,0,0,0,0,0,0,1,0,0,0,0.5571811592762967
9720,43.67172453692183,4.0,0.6597,0.6666666666666666,6.0,2.2,4,0,0,1,2,2,0,0,0,0,0,0.43103844724491736
21675,105.78086805529892,4.0,0.9022,0.6719780219780218,11.71,6.82,4,1,1,0,6,1,0,0,1,2,2,0.5065988632668595
14109,260.8507870370522,2.0,0.9595,0.3868212197159565,8.19,10.65,5,0,0,1,4,0,0,3,0,2,4,0.6548611850279422
20926,639.7231944445521,4.0,0.8974,0.5397435897435898,9.18,8.14,5,0,0,3,4,0,1,4,0,0,1,0.5851288926622062
25595,126.99599537020548,4.0,0.8519,0.6833333333333332,2.0,0.63,2,0,0,2,2,0,0,0,0,0,0,0.37417660188846974
1501,29.44854166684672,2.0,0.9063,0.4265873015873015,6.65,10.78,3,1,1,1,1,1,2,1,1,4,4,0.5397102213884346
28717,232.15837962925437,5.0,0.9736,0.601388888888889,9.26,7.96,2,1,0,0,4,1,0,0,0,2,1,0.5164111844432676
18279,-1893.179317129776,4.0,0.8834,0.6763888888888888,7.49,9.89,6,3,2,2,4,0,2,2,2,5,7,0.40372864800209746
12572,-3185.5902083334518,1.0,0.6369,0.525,5.04,2.64,3,0,1,0,0,1,0,2,0,0,0,0.36320154985002756
12343,308.6786458333954,4.0,0.7693,0.3144660894660894,9.95,30.25,10,0,0,1,8,2,1,2,1,3,5,0.9122218744196452
12032,103.7182523147203,3.0,0.5334,0.5238930659983292,9.53,19.96,10,1,1,0,10,4,4,1,0,4,5,0.7919033945075431
30099,108.46700231498107,5.0,0.9595,0.6666666666666666,4.33,1.94,0,0,1,1,3,1,0,0,1,0,1,0.40550143699060603
21290,-2586.807002314832,2.0,-0.1531,0.6666666666666666,8.08,1.45,1,0,0,0,0,0,0,0,0,0,3,0.2877714021746648
4257,278.86716435151175,4.0,0.9509,0.4112433862433862,8.29,8.56,3,0,1,4,5,0,0,0,0,1,2,0.60553070699315
26539,300.7078124997206,1.0,-0.0588,0.3958333333333333,3.6,1.15,1,0,0,0,2,0,0,0,0,1,0,0.4511720038204697
375,36.758587962947786,3.0,-0.4939,0.4995265151515151,6.29,4.55,3,0,0,2,3,1,0,0,0,0,3,0.5158940897699782
23751,60.33174768509343,3.0,0.9503,0.5763776763776762,8.44,14.28,9,0,0,14,17,0,3,0,2,1,2,0.6650023099684547
24775,-2532.267187499907,1.0,-0.5267,0.3867768595041322,10.0,5.49,5,0,0,1,2,0,0,0,0,4,2,0.4015111797570003
14650,160.63809027755633,1.0,-0.4767,1.0,10.3,1.65,1,0,0,0,0,0,0,0,0,1,0,0.3088936917705084
690,133.8739930554293,4.0,0.0258,0.5333333333333333,9.16,2.63,2,0,0,0,0,0,0,0,1,1,0,0.3912771335460161
18832,54.18777777766809,3.0,0.4404,0.7041666666666667,3.36,2.48,1,1,0,2,4,0,0,0,1,1,0,0.3804741343033645
30119,191.23809027811512,5.0,0.8555,0.6,8.08,1.48,0,0,2,0,0,0,0,0,0,0,0,0.4082546125728998
9173,52.41065972205252,5.0,0.9231,0.7416666666666667,6.23,2.57,2,0,1,1,1,0,0,0,3,1,2,0.3368692786126825
25210,57.89042824041098,4.0,0.9801,0.5225806451612903,9.25,17.8,19,1,3,7,9,0,1,2,0,0,6,0.8428983959806988
24773,589.4670023149811,5.0,0.9827,0.5094387755102042,14.5,20.7,11,0,0,3,10,0,0,1,0,5,2,0.8011476827310151
21294,-2607.229803240858,4.0,0.7178,0.6749999999999999,7.52,6.39,0,1,0,1,3,0,0,0,0,0,1,0.3657758338522262
9005,1142.8551620370708,5.0,0.8519,0.3583333333333333,6.0,1.29,3,0,1,0,3,1,0,0,0,0,2,0.532329471870454
9979,440.95319444453344,5.0,0.9493,0.7375,9.43,2.03,2,0,1,1,4,0,0,0,0,0,3,0.4219866145182676
28745,2055.1355671295896,3.0,0.9456,0.4496560846560847,12.77,14.59,13,0,1,0,7,2,2,1,0,4,6,0.7855102306951347
25707,212.1330671296455,3.0,0.9584,0.6692307692307692,6.62,6.3,5,0,0,0,3,0,0,1,0,2,5,0.4992058758068335
6378,6.777939815074205,1.0,-0.6697,0.6566666666666666,6.32,4.85,6,1,0,3,0,1,2,0,0,1,0,0.422033773080331
23848,218.9450925923884,1.0,0.4588,0.4678571428571429,10.85,6.63,6,0,0,0,0,0,0,3,0,1,0,0.5466143643868723
3419,478.0433680554852,5.0,0.9528,0.4635531135531134,10.63,4.41,4,1,0,0,0,0,0,0,1,0,0,0.4542472099420177
65,15.171655092854053,1.0,0.6669,0.5675396825396827,6.07,15.94,2,0,1,2,7,0,4,0,7,4,2,0.5072390428395976
10262,511.0948958331719,5.0,0.6705,0.6777777777777779,5.6,1.07,2,0,0,0,2,0,0,0,1,0,0,0.37717663836496856
30320,-1741.7989699072205,2.0,0.879,0.532608695652174,7.0,20.15,3,0,0,2,8,1,1,0,0,0,6,0.7432956653967555
28953,76.18443287024274,5.0,0.9785,0.5252617079889808,9.72,7.27,1,0,0,0,3,0,0,0,2,2,0,0.4570335939657052
23410,39.37186342570931,2.0,0.6908,0.5666666666666667,7.02,2.41,1,0,0,1,3,0,0,0,2,0,0,0.39545901995492916
13015,269.13273148145527,4.0,0.5584,0.5065811965811966,4.91,3.54,5,0,0,0,4,0,0,0,0,0,2,0.5117955335130805
10781,976.8533333335072,5.0,0.886,0.3452380952380952,7.29,3.82,3,0,1,0,3,0,0,0,1,1,1,0.5326894064079928
2568,57.71520833298564,4.0,0.9666,0.4776510721247564,10.63,30.79,23,1,2,5,12,0,2,1,6,2,8,0.9053050191599072
15046,45.86927083320916,5.0,0.7906,0.6075,6.0,2.63,1,1,0,0,4,1,0,0,0,0,1,0.43370726145962946
28052,124.40434027742594,5.0,0.9337,0.6044642857142857,9.47,3.92,1,0,0,0,5,2,0,0,0,0,1,0.4788080547509209
10284,38.54445601860061,1.0,-0.695,0.6205627705627705,5.75,8.23,5,1,0,2,0,0,6,0,2,1,0,0.3744689638077183
29647,120.50862268544734,4.0,0.9618,0.5194444444444446,5.58,6.64,6,0,0,1,11,0,0,2,0,1,3,0.6214322162886219
3098,79.25718750013039,3.0,0.8519,0.6246236559139786,7.4,14.13,3,0,0,1,10,4,0,2,1,3,6,0.7076306946645353
27729,142.00504629593345,4.0,0.886,0.4833333333333333,9.82,1.75,1,0,0,0,2,0,0,0,0,0,1,0.4177020943646658
1625,73.44914351869375,5.0,0.9779,0.478968253968254,9.02,9.08,16,1,0,3,5,1,3,0,0,1,5,0.5978339755937319
6839,320.0455787037499,5.0,0.9499,0.4096428571428571,9.29,2.79,1,0,1,0,4,0,0,0,1,0,0,0.4769876640224174
28733,22.086585648357868,5.0,0.6249,0.575,5.82,1.19,1,0,0,0,3,0,0,0,0,1,0,0.38871499886855915
21474,68.16567129641771,5.0,0.93,0.4716666666666666,4.68,2.07,2,0,0,1,2,0,0,0,0,0,1,0.4350828582059055
22900,18.61806712951511,3.0,0.2263,0.4314285714285714,5.66,3.73,1,0,0,0,5,0,0,1,0,0,0,0.5144122974511243
20208,62.8795254630968,5.0,0.7506,0.7272727272727273,4.87,1.42,1,0,0,0,1,0,0,0,1,0,0,0.34537254818447816
11426,238.53913194453344,5.0,0.9204,0.5113636363636364,7.15,8.48,8,2,0,6,2,3,0,1,0,5,2,0.5274137173406839
18095,286.9256712961942,5.0,0.9909,0.4581349206349207,5.51,12.53,4,1,3,8,8,3,1,2,0,3,0,0.7117318974798175
4116,118.99428240722044,4.0,0.8442,0.6073863636363637,5.91,2.35,1,0,0,0,3,0,0,0,0,0,2,0.4236156644946387
22032,1552.2115277778355,4.0,0.9413,0.8699999999999999,5.73,0.87,1,0,0,0,4,0,0,0,1,0,0,0.3857118561879231
21376,120.89993055537344,4.0,0.9687,0.5065555555555555,9.45,13.31,9,0,1,1,6,1,0,1,1,3,1,0.6904215088666236
21134,651.9812847222202,2.0,-0.8225,0.6097222222222223,3.12,2.76,3,0,0,0,1,0,0,0,1,0,0,0.4553706392511961
18250,-973.0705092591234,4.0,0.9485,0.4833333333333333,13.18,3.73,3,0,0,1,3,0,0,0,0,0,1,0.4217061889110528
3180,-2585.111215277575,1.0,-0.6958,0.475,3.24,3.85,4,0,0,1,0,1,0,0,1,2,1,0.36425221050454837
3959,133.04812499973923,4.0,0.9288,0.4725762920207363,11.75,17.22,9,1,0,4,8,1,1,2,4,3,2,0.6824166677650275
23773,94.9787384257652,3.0,-0.4767,0.9875,5.53,2.12,2,0,0,2,0,0,0,0,1,0,0,0.31621573991152996
26923,177.2199884261936,5.0,0.9485,0.5610192837465565,8.39,8.14,7,0,0,0,8,0,2,1,0,2,6,0.5634343757211858
19713,-583.6002662037499,4.0,0.9936,0.482936507936508,7.24,9.8,6,0,0,2,7,1,0,1,0,2,1,0.6097777718489927
13923,21.14031249983236,5.0,0.8834,0.75,4.43,4.0,6,0,0,2,2,1,0,0,0,0,1,0.4456990077002525
23036,26.59745370363817,1.0,-0.5846,0.5418803418803418,6.6,3.88,4,0,1,0,1,0,0,0,1,0,0,0.4864203401376161
19506,171.06049768533558,5.0,0.2732,0.3923135198135198,6.09,6.77,5,1,1,3,4,2,0,0,0,0,3,0.6124378754202277
1393,270.03472222201526,2.0,0.0258,0.45,8.08,1.73,0,0,0,0,1,0,0,0,0,0,1,0.43313167692667925
7970,108.50328703736886,1.0,-0.8225,0.4357142857142858,8.98,5.71,9,1,0,0,0,3,0,0,2,0,0,0.5498342490093935
